permit_number,particion,duracion_dias,duracion_log,tipo_permiso,agente,distrito,inspector,analysis_neighborhood,permit_zipcode,n_segmentos,lag_aprob_inicio,anio_aprobacion,mes_inicio,largo_proposito,tiene_proposito,permit_start_date,permit_end_date,Latitude,Longitude
26TOC-03560,train,1.0,0.6931471805599453,TempOccup,Otros,5,Sin asignar,Tenderloin,94109,-0.9247843819388938,0.32685517521703034,0.5436811197885065,0.7225272202899977,-0.8811978807454991,0,2026-09-30,2026-10-01,37.78605113341,-122.41471192722
26EXC-04333,train,28.0,3.367295829986474,Excavation,Otros,5,Gabriel Howell,Western Addition,94115,-0.8904434886820416,0.2317919425576006,0.5436811197885065,0.7225272202899977,-0.5428233878793597,1,2026-09-07,2026-10-05,37.78248895614,-122.43676020157
26TE-00030,test,28.0,3.367295829986474,Otros,Otros,11,Otros,Excelsior,94112,-0.9247843819388938,0.21525920644291716,0.5436811197885065,0.7225272202899977,-0.41123330732030544,1,2026-09-02,2026-09-30,37.72433278297,-122.4348521883
26E-00510,test,7.0,2.0794415416798357,ExcStreet,Otros,7,Don Doan,West of Twin Peaks,94112,-0.9247843819388938,0.2937897029876635,0.5436811197885065,0.7225272202899977,-0.48642763906833647,1,2026-09-22,2026-09-29,37.72889498133,-122.44668653306
26EXC-04420,train,44.0,3.8066624897703196,Excavation,Otros,9,Otros,Mission,94110,-0.9247843819388938,0.20699283838557545,0.5436811197885065,0.7225272202899977,-0.5616219708163674,1,2026-09-01,2026-10-15,37.76366096198,-122.41786911199
26EXC-04444,train,57.0,4.060443010546419,Excavation,Pacific Gas & Electric,7,Don Doan,West of Twin Peaks,94132,-0.9247843819388938,0.3185888071596886,0.5436811197885065,0.7225272202899977,-0.33603897557227447,1,2026-09-28,2026-11-24,37.72212333587,-122.47443464692
26EXC-04158,train,28.0,3.367295829986474,Excavation,Otros,3,Gabriel Howell,Tenderloin,94102,-0.8217617021683373,0.23592512658627146,0.5436811197885065,0.38479448188505044,-0.6556148855014061,1,2026-08-26,2026-09-23,37.78775406398,-122.41140463541
26EXC-04459,train,29.0,3.4011973816621555,Excavation,Otros,2,Otros,Pacific Heights,94115,-0.8217617021683373,0.19872647032823373,0.5436811197885065,0.7225272202899977,0.4910986736560663,1,2026-09-04,2026-10-03,37.79298548233,-122.43985856358
26EXC-04459,train,29.0,3.4011973816621555,Excavation,Otros,2,Otros,Pacific Heights,94115,-0.8217617021683373,0.19872647032823373,0.5436811197885065,0.7225272202899977,0.4910986736560663,1,2026-09-04,2026-10-03,37.79298548233,-122.43985856358
26EXC-04158,train,28.0,3.367295829986474,Excavation,Otros,3,Gabriel Howell,Tenderloin,94102,-0.8217617021683373,0.23592512658627146,0.5436811197885065,0.38479448188505044,-0.6556148855014061,1,2026-08-26,2026-09-23,37.78775406398,-122.41140463541
26E-00511,train,59.0,4.0943445622221,ExcStreet,Otros,8,Mario Novoa,Noe Valley,94131,-0.9247843819388938,0.190460102270892,0.5436811197885065,0.38479448188505044,0.6978830859631515,1,2026-08-28,2026-10-26,37.74844842858,-122.42598981985
26N-00383,train,3.0,1.3862943611198906,NightNoise,"Precision Engineering, Inc.",6,Sin asignar,South of Market,Desconocido,-0.8217617021683373,0.19872647032823373,0.5436811197885065,0.7225272202899977,-0.5616219708163674,1,2026-09-11,2026-09-14,37.77419964198,-122.41217011114
26EXC-04424,train,57.0,4.060443010546419,Excavation,Pacific Gas & Electric,4,Don Doan,Sunset/Parkside,94122,-0.9247843819388938,0.3020560710450052,0.5436811197885065,0.7225272202899977,-0.37363614144629,1,2026-09-24,2026-11-20,37.75958622282,-122.50371897879
26EXC-04431,train,28.0,3.367295829986474,Excavation,Pacific Gas & Electric,1,Jeffrey Ramirez,Outer Richmond,94121,-0.9076139353104677,0.3433879113317138,0.5436811197885065,1.060259958694945,-0.5052262220053442,1,2026-10-04,2026-11-01,37.78115162647,-122.50362343872
26EXC-04459,train,29.0,3.4011973816621555,Excavation,Otros,2,Otros,Pacific Heights,94115,-0.8217617021683373,0.19872647032823373,0.5436811197885065,0.7225272202899977,0.4910986736560663,1,2026-09-04,2026-10-03,37.79298548233,-122.43985856358
26EXC-04334,train,13.0,2.6390573296152584,Excavation,Otros,9,Don Doan,Mission,Desconocido,-0.8904434886820416,0.2317919425576006,0.5436811197885065,0.7225272202899977,-0.223247477950228,1,2026-09-07,2026-09-20,37.74999953388,-122.40401395611
26EXC-04430,train,25.0,3.258096538021482,Excavation,Otros,5,Jeffrey Ramirez,Tenderloin,94109,-0.9247843819388938,0.2317919425576006,0.5436811197885065,0.7225272202899977,-0.7496078001864449,1,2026-09-07,2026-10-02,37.78426924571,-122.41954885643
26EXC-04450,train,25.0,3.258096538021482,Excavation,Otros,3,Jeffrey Ramirez,North Beach,94133,-0.9247843819388938,0.2317919425576006,0.5436811197885065,0.7225272202899977,-0.7496078001864449,1,2026-09-07,2026-10-02,37.79851692291,-122.40647805942
26EXC-02866,train,487.0,6.1903154058531475,Excavation,"Esquivel Grading & Paving, Inc.",7,Garland Wong,West of Twin Peaks,94116,1.1356692134722348,0.2028596543569046,0.5436811197885065,0.38479448188505044,0.3595085930970121,1,2026-08-31,2027-12-31,37.74336000141,-122.4686191693
26N-00383,train,3.0,1.3862943611198906,NightNoise,"Precision Engineering, Inc.",6,Sin asignar,South of Market,94103,-0.8217617021683373,0.19872647032823373,0.5436811197885065,0.7225272202899977,-0.5616219708163674,1,2026-09-11,2026-09-14,37.77398448754,-122.41189011309
26EXC-04426,train,28.0,3.367295829986474,Excavation,Pacific Gas & Electric,9,Jeffrey Ramirez,Mission,94110,-0.9247843819388938,0.39711930370443493,0.5436811197885065,1.060259958694945,-0.37363614144629,1,2026-10-17,2026-11-14,37.75137199642,-122.41947852321
26N-00383,train,3.0,1.3862943611198906,NightNoise,"Precision Engineering, Inc.",6,Sin asignar,South of Market,94103,-0.8217617021683373,0.19872647032823373,0.5436811197885065,0.7225272202899977,-0.5616219708163674,1,2026-09-11,2026-09-14,37.77438229915,-122.41239863182
26EXC-03944,train,11.0,2.4849066497880004,Excavation,Otros,4,Don Doan,Sunset/Parkside,94122,-0.9247843819388938,0.28965651895899264,0.5436811197885065,0.7225272202899977,-0.5240248049423519,1,2026-09-21,2026-10-02,37.76512035739,-122.48108357262
26EXC-04442,train,28.0,3.367295829986474,Excavation,Pacific Gas & Electric,8,Jeffrey Ramirez,Inner Sunset,94117,-0.9247843819388938,0.3392547273030429,0.5436811197885065,1.060259958694945,-0.48642763906833647,1,2026-10-03,2026-10-31,37.76590845052,-122.45285272691
26EXC-04449,test,13.0,2.6390573296152584,Excavation,Otros,7,Otros,West of Twin Peaks,94131,-0.9247843819388938,0.23592512658627146,0.5436811197885065,0.7225272202899977,0.810674583585198,1,2026-09-08,2026-09-21,37.73394242736,-122.44294475718
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79511090986,-122.40673816461
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79360571527,-122.40617498172
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.7925626055,-122.4050363837
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79163814373,-122.40577072905
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79151711011,-122.40559146866
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79599765341,-122.40686801634
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79558459378,-122.40656395105
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79388047559,-122.40215951304
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80303388698,-122.41138852708
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79177819939,-122.40579957938
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80722427482,-122.41223549005
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79334727916,-122.40638638912
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79858870388,-122.40637260294
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79873051484,-122.40640112675
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,94109,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79904799098,-122.41901832768
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,94109,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79881246724,-122.41897066966
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80194583207,-122.41622867531
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94104,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79365890865,-122.40211109476
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79603052992,-122.39931880419
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79211446909,-122.40586884926
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79685297846,-122.40722374399
26EXC-04485,test,30.0,3.4339872044851463,Excavation,Pacific Gas & Electric,1,Gabriel Howell,Inner Richmond,94118,-0.9247843819388938,0.29792288701633435,0.5436811197885065,1.060259958694945,-0.16685172913920476,1,2026-10-05,2026-11-04,37.77796817405,-122.46835943556
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,94109,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79841497262,-122.41889029009
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79149808802,-122.40574187851
26EXC-04526,train,28.0,3.367295829986474,Excavation,Pacific Gas & Electric,3,Jeffrey Ramirez,Nob Hill,94109,-0.9247843819388938,0.17392736615620857,0.5436811197885065,0.38479448188505044,-0.0540602315171583,1,2026-08-28,2026-09-25,37.79275122852,-122.41816793695
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79451109925,-122.39719108559
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80512868017,-122.41181247187
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79792025907,-122.40623138982
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94104,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79300730574,-122.40154204943
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79650417969,-122.39617684168
23PKT-00164,train,201.0,5.308267697401205,Otros,Otros,2,Sin asignar,Marina,94123,-0.9247843819388938,0.18632691824222114,0.5436811197885065,-0.9661364717347387,7.690955938530033,1,2026-04-28,2026-11-15,37.79841990565,-122.4355998371
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79679522989,-122.39704746815
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80155573438,-122.41554153437
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80344513539,-122.41569377898
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.7929152148,-122.40603380101
26EXC-04505,train,28.0,3.367295829986474,Excavation,Pacific Gas & Electric,1,Gabriel Howell,Inner Richmond,94118,-0.9247843819388938,0.3309883592457012,0.5436811197885065,1.060259958694945,-0.4300318902573132,1,2026-10-05,2026-11-02,37.77882483987,-122.47003115854
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,94109,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79819930761,-122.41937608674
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79863845948,-122.40598044189
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79632590996,-122.40058343605
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Nob Hill,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79347844796,-122.41246915031
26EXC-01083,train,28.0,3.367295829986474,Excavation,Otros,10,Don Doan,Bayview Hunters Point,94124,-0.8904434886820416,0.2111260224142463,0.5436811197885065,0.7225272202899977,-0.5616219708163674,1,2026-09-09,2026-10-07,37.740352651,-122.40021279125
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79796860148,-122.40585223047
26EXC-02842,train,153.0,5.0369526024136295,Excavation,Otros,5,Otros,Hayes Valley,94102,-0.7015685757693548,0.18632691824222114,0.5436811197885065,0.38479448188505044,-0.298441809698259,1,2026-08-12,2027-01-12,37.77798033645,-122.42842861037
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80207546478,-122.41140130715
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79423717875,-122.40475352725
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Nob Hill,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79308450248,-122.41201951394
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79435919871,-122.39838325612
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79602473646,-122.40665235217
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79139810747,-122.40653240461
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,94109,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79864637844,-122.41893708387
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79360568335,-122.40431476778
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.7934338395,-122.39819499058
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94104,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.7931958324,-122.40201021637
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79103223543,-122.40564591449
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.7924014938,-122.40632817732
26EXC-01083,train,28.0,3.367295829986474,Excavation,Otros,10,Don Doan,Bayview Hunters Point,94124,-0.8904434886820416,0.2111260224142463,0.5436811197885065,0.7225272202899977,-0.5616219708163674,1,2026-09-09,2026-10-07,37.740352651,-122.40021279125
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79523815166,-122.39856208489
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79358617902,-122.39699937474
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79487346063,-122.39788550268
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80309830316,-122.41086790806
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79430441127,-122.40598410189
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80396346919,-122.4115812349
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79634684629,-122.3969578396
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79502715179,-122.3966787423
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,North Beach,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.80293078965,-122.41221143244
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,Desconocido,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79859459093,-122.41998568943
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79347238313,-122.40537145338
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Financial District/South Beach,94111,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79626645366,-122.39755495402
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Russian Hill,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.8004211975,-122.41694666352
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Chinatown,94133,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79675397692,-122.40802534831
25EXC-01941,train,459.0,6.131226489483141,Excavation,"Esquivel Grading & Paving, Inc.",3,Adalberto Cuellar Franco,Nob Hill,94108,1.633612165696591,-0.6940412798646719,0.5436811197885065,0.38479448188505044,0.1527241807899269,1,2025-08-04,2026-11-06,37.79332775968,-122.41364964601
